hash,name,psk_byte,psk_label
0x8f,VLongSlow,215,0xd7
0x90,(empty),147,0x93
0x90,LiteFast,135,0x87
0x90,LiteSlow,128,0x80
0x90,LongFast,153,0x99
0x90,LongMod,255,0xff
0x90,LongSlow,158,0x9e
0x90,LongTurbo,231,0xe7
0x90,MediumFast,142,0x8e
0x90,MediumSlow,137,0x89
0x90,NarrowFast,132,0x84
0x90,NarrowSlow,131,0x83
0x90,ShortFast,225,0xe1
0x90,ShortSlow,230,0xe6
0x90,ShortTurbo,159,0x9f
0x90,TinyFast,153,0x99
0x90,TinySlow,158,0x9e
0x90,VLongSlow,200,0xc8
0x91,(empty),146,0x92
0x91,LiteFast,134,0x86
0x91,LiteSlow,129,0x81
0x91,LongFast,152,0x98
0x91,LongMod,254,0xfe
0x91,LongSlow,159,0x9f
0x91,LongTurbo,230,0xe6
0x91,MediumFast,143,0x8f
0x91,MediumSlow,136,0x88
0x91,NarrowFast,133,0x85
0x91,NarrowSlow,130,0x82
0x91,ShortFast,224,0xe0
0x91,ShortSlow,231,0xe7
0x91,ShortTurbo,158,0x9e
0x91,TinyFast,152,0x98
0x91,TinySlow,159,0x9f
0x91,VLongSlow,201,0xc9
0x92,(empty),145,0x91
0x92,LiteFast,133,0x85
0x92,LiteSlow,130,0x82
0x92,LongFast,155,0x9b
0x92,LongMod,253,0xfd
0x92,LongSlow,156,0x9c
0x92,LongTurbo,229,0xe5
0x92,MediumFast,140,0x8c
0x92,MediumSlow,139,0x8b
0x92,NarrowFast,134,0x86
0x92,NarrowSlow,129,0x81
0x92,ShortFast,227,0xe3
0x92,ShortSlow,228,0xe4
0x92,ShortTurbo,157,0x9d
0x92,TinyFast,155,0x9b
0x92,TinySlow,156,0x9c
0x92,VLongSlow,202,0xca
0x93,(empty),144,0x90
0x93,LiteFast,132,0x84
0x93,LiteSlow,131,0x83
0x93,LongFast,154,0x9a
0x93,LongMod,252,0xfc
0x93,LongSlow,157,0x9d
0x93,LongTurbo,228,0xe4
0x93,MediumFast,141,0x8d
0x93,MediumSlow,138,0x8a
0x93,NarrowFast,135,0x87
0x93,NarrowSlow,128,0x80
0x93,ShortFast,226,0xe2
0x93,ShortSlow,229,0xe5
0x93,ShortTurbo,156,0x9c
0x93,TinyFast,154,0x9a
0x93,TinySlow,157,0x9d
0x93,VLongSlow,203,0xcb
0x94,(empty),151,0x97
0x94,LiteFast,131,0x83
0x94,LiteSlow,132,0x84
0x94,LongFast,157,0x9d
0x94,LongMod,251,0xfb
0x94,LongSlow,154,0x9a
0x94,LongTurbo,227,0xe3
0x94,MediumFast,138,0x8a
0x94,MediumSlow,141,0x8d
0x94,NarrowFast,128,0x80
0x94,NarrowSlow,135,0x87
0x94,ShortFast,229,0xe5
0x94,ShortSlow,226,0xe2
0x94,ShortTurbo,155,0x9b
0x94,TinyFast,157,0x9d
0x94,TinySlow,154,0x9a
0x94,VLongSlow,204,0xcc
0x95,(empty),150,0x96
0x95,LiteFast,130,0x82
0x95,LiteSlow,133,0x85
0x95,LongFast,156,0x9c
0x95,LongMod,250,0xfa
0x95,LongSlow,155,0x9b
0x95,LongTurbo,226,0xe2
0x95,MediumFast,139,0x8b
0x95,MediumSlow,140,0x8c
0x95,NarrowFast,129,0x81
0x95,NarrowSlow,134,0x86
0x95,ShortFast,228,0xe4
0x95,ShortSlow,227,0xe3
0x95,ShortTurbo,154,0x9a
0x95,TinyFast,156,0x9c
0x95,TinySlow,155,0x9b
0x95,VLongSlow,205,0xcd
0x96,(empty),149,0x95
0x96,LiteFast,129,0x81
0x96,LiteSlow,134,0x86
0x96,LongFast,159,0x9f
0x96,LongMod,249,0xf9
0x96,LongSlow,152,0x98
0x96,LongTurbo,225,0xe1
0x96,MediumFast,136,0x88
0x96,MediumSlow,143,0x8f
0x96,NarrowFast,130,0x82
0x96,NarrowSlow,133,0x85
0x96,ShortFast,231,0xe7
0x96,ShortSlow,224,0xe0
0x96,ShortTurbo,153,0x99
0x96,TinyFast,159,0x9f
0x96,TinySlow,152,0x98
0x96,VLongSlow,206,0xce
0x97,(empty),148,0x94
0x97,LiteFast,128,0x80
0x97,LiteSlow,135,0x87
0x97,LongFast,158,0x9e
0x97,LongMod,248,0xf8
0x97,LongSlow,153,0x99
0x97,LongTurbo,224,0xe0
0x97,MediumFast,137,0x89
0x97,MediumSlow,142,0x8e
0x97,NarrowFast,131,0x83
0x97,NarrowSlow,132,0x84
0x97,ShortFast,230,0xe6
0x97,ShortSlow,225,0xe1
0x97,ShortTurbo,152,0x98
0x97,TinyFast,158,0x9e
0x97,TinySlow,153,0x99
0x97,VLongSlow,207,0xcf
0x98,(empty),155,0x9b
0x98,LiteFast,143,0x8f
0x98,LiteSlow,136,0x88
0x98,LongFast,145,0x91
0x98,LongMod,247,0xf7
0x98,LongSlow,150,0x96
0x98,LongTurbo,239,0xef
0x98,MediumFast,134,0x86
0x98,MediumSlow,129,0x81
0x98,NarrowFast,140,0x8c
0x98,NarrowSlow,139,0x8b
0x98,ShortFast,233,0xe9
0x98,ShortSlow,238,0xee
0x98,ShortTurbo,151,0x97
0x98,TinyFast,145,0x91
0x98,TinySlow,150,0x96
0x98,VLongSlow,192,0xc0
0x99,(empty),154,0x9a
0x99,LiteFast,142,0x8e
0x99,LiteSlow,137,0x89
0x99,LongFast,144,0x90
0x99,LongMod,246,0xf6
0x99,LongSlow,151,0x97
0x99,LongTurbo,238,0xee
0x99,MediumFast,135,0x87
0x99,MediumSlow,128,0x80
0x99,NarrowFast,141,0x8d
0x99,NarrowSlow,138,0x8a
0x99,ShortFast,232,0xe8
0x99,ShortSlow,239,0xef
0x99,ShortTurbo,150,0x96
0x99,TinyFast,144,0x90
0x99,TinySlow,151,0x97
0x99,VLongSlow,193,0xc1
0x9a,(empty),153,0x99
0x9a,LiteFast,141,0x8d
0x9a,LiteSlow,138,0x8a
0x9a,LongFast,147,0x93
0x9a,LongMod,245,0xf5
0x9a,LongSlow,148,0x94
0x9a,LongTurbo,237,0xed
0x9a,MediumFast,132,0x84
0x9a,MediumSlow,131,0x83
0x9a,NarrowFast,142,0x8e
0x9a,NarrowSlow,137,0x89
0x9a,ShortFast,235,0xeb
0x9a,ShortSlow,236,0xec
0x9a,ShortTurbo,149,0x95
0x9a,TinyFast,147,0x93
0x9a,TinySlow,148,0x94
0x9a,VLongSlow,194,0xc2
0x9b,(empty),152,0x98
0x9b,LiteFast,140,0x8c
0x9b,LiteSlow,139,0x8b
0x9b,LongFast,146,0x92
0x9b,LongMod,244,0xf4
0x9b,LongSlow,149,0x95
0x9b,LongTurbo,236,0xec
0x9b,MediumFast,133,0x85
0x9b,MediumSlow,130,0x82
0x9b,NarrowFast,143,0x8f
0x9b,NarrowSlow,136,0x88
0x9b,ShortFast,234,0xea
0x9b,ShortSlow,237,0xed
0x9b,ShortTurbo,148,0x94
0x9b,TinyFast,146,0x92
0x9b,TinySlow,149,0x95
0x9b,VLongSlow,195,0xc3
0x9c,(empty),159,0x9f
0x9c,LiteFast,139,0x8b
0x9c,LiteSlow,140,0x8c
0x9c,LongFast,149,0x95
0x9c,LongMod,243,0xf3
0x9c,LongSlow,146,0x92
0x9c,LongTurbo,235,0xeb
0x9c,MediumFast,130,0x82
0x9c,MediumSlow,133,0x85
0x9c,NarrowFast,136,0x88
0x9c,NarrowSlow,143,0x8f
0x9c,ShortFast,237,0xed
0x9c,ShortSlow,234,0xea
0x9c,ShortTurbo,147,0x93
0x9c,TinyFast,149,0x95
0x9c,TinySlow,146,0x92
0x9c,VLongSlow,196,0xc4
0x9d,(empty),158,0x9e
0x9d,LiteFast,138,0x8a
0x9d,LiteSlow,141,0x8d
0x9d,LongFast,148,0x94
0x9d,LongMod,242,0xf2
0x9d,LongSlow,147,0x93
0x9d,LongTurbo,234,0xea
0x9d,MediumFast,131,0x83
0x9d,MediumSlow,132,0x84
0x9d,NarrowFast,137,0x89
0x9d,NarrowSlow,142,0x8e
0x9d,ShortFast,236,0xec
0x9d,ShortSlow,235,0xeb
0x9d,ShortTurbo,146,0x92
0x9d,TinyFast,148,0x94
0x9d,TinySlow,147,0x93
0x9d,VLongSlow,197,0xc5
0x9e,(empty),157,0x9d
0x9e,LiteFast,137,0x89
0x9e,LiteSlow,142,0x8e
0x9e,LongFast,151,0x97
0x9e,LongMod,241,0xf1
0x9e,LongSlow,144,0x90
0x9e,LongTurbo,233,0xe9
0x9e,MediumFast,128,0x80
0x9e,MediumSlow,135,0x87
0x9e,NarrowFast,138,0x8a
0x9e,NarrowSlow,141,0x8d
0x9e,ShortFast,239,0xef
0x9e,ShortSlow,232,0xe8
0x9e,ShortTurbo,145,0x91
0x9e,TinyFast,151,0x97
0x9e,TinySlow,144,0x90
0x9e,VLongSlow,198,0xc6
0x9f,(empty),156,0x9c
0x9f,LiteFast,136,0x88
0x9f,LiteSlow,143,0x8f
0x9f,LongFast,150,0x96
0x9f,LongMod,240,0xf0
0x9f,LongSlow,145,0x91
0x9f,LongTurbo,232,0xe8
0x9f,MediumFast,129,0x81
0x9f,MediumSlow,134,0x86
0x9f,NarrowFast,139,0x8b
0x9f,NarrowSlow,140,0x8c
0x9f,ShortFast,238,0xee
0x9f,ShortSlow,233,0xe9
0x9f,ShortTurbo,144,0x90
0x9f,TinyFast,150,0x96
0x9f,TinySlow,145,0x91
0x9f,VLongSlow,199,0xc7
0xa0,(empty),163,0xa3
0xa0,LiteFast,183,0xb7
0xa0,LiteSlow,176,0xb0
0xa0,LongFast,169,0xa9
0xa0,LongMod,207,0xcf
0xa0,LongSlow,174,0xae
0xa0,LongTurbo,215,0xd7
0xa0,MediumFast,190,0xbe
0xa0,MediumSlow,185,0xb9
0xa0,NarrowFast,180,0xb4
0xa0,NarrowSlow,179,0xb3
0xa0,ShortFast,209,0xd1
0xa0,ShortSlow,214,0xd6
0xa0,ShortTurbo,175,0xaf
0xa0,TinyFast,169,0xa9
0xa0,TinySlow,174,0xae
0xa0,VLongSlow,248,0xf8
0xa1,(empty),162,0xa2
0xa1,LiteFast,182,0xb6
0xa1,LiteSlow,177,0xb1
0xa1,LongFast,168,0xa8
0xa1,LongMod,206,0xce
0xa1,LongSlow,175,0xaf
0xa1,LongTurbo,214,0xd6
0xa1,MediumFast,191,0xbf
0xa1,MediumSlow,184,0xb8
0xa1,NarrowFast,181,0xb5
0xa1,NarrowSlow,178,0xb2
0xa1,ShortFast,208,0xd0
0xa1,ShortSlow,215,0xd7
0xa1,ShortTurbo,174,0xae
0xa1,TinyFast,168,0xa8
0xa1,TinySlow,175,0xaf
0xa1,VLongSlow,249,0xf9
0xa2,(empty),161,0xa1
0xa2,LiteFast,181,0xb5
0xa2,LiteSlow,178,0xb2
0xa2,LongFast,171,0xab
0xa2,LongMod,205,0xcd
0xa2,LongSlow,172,0xac
0xa2,LongTurbo,213,0xd5
0xa2,MediumFast,188,0xbc
0xa2,MediumSlow,187,0xbb
0xa2,NarrowFast,182,0xb6
0xa2,NarrowSlow,177,0xb1
0xa2,ShortFast,211,0xd3
0xa2,ShortSlow,212,0xd4
0xa2,ShortTurbo,173,0xad
0xa2,TinyFast,171,0xab
0xa2,TinySlow,172,0xac
0xa2,VLongSlow,250,0xfa
0xa3,(empty),160,0xa0
0xa3,LiteFast,180,0xb4
0xa3,LiteSlow,179,0xb3
0xa3,LongFast,170,0xaa
0xa3,LongMod,204,0xcc
0xa3,LongSlow,173,0xad
0xa3,LongTurbo,212,0xd4
0xa3,MediumFast,189,0xbd
0xa3,MediumSlow,186,0xba
0xa3,NarrowFast,183,0xb7
0xa3,NarrowSlow,176,0xb0
0xa3,ShortFast,210,0xd2
0xa3,ShortSlow,213,0xd5
0xa3,ShortTurbo,172,0xac
0xa3,TinyFast,170,0xaa
0xa3,TinySlow,173,0xad
0xa3,VLongSlow,251,0xfb
0xa4,(empty),167,0xa7
0xa4,LiteFast,179,0xb3
0xa4,LiteSlow,180,0xb4
0xa4,LongFast,173,0xad
0xa4,LongMod,203,0xcb
0xa4,LongSlow,170,0xaa
0xa4,LongTurbo,211,0xd3
0xa4,MediumFast,186,0xba
0xa4,MediumSlow,189,0xbd
0xa4,NarrowFast,176,0xb0
0xa4,NarrowSlow,183,0xb7
0xa4,ShortFast,213,0xd5
0xa4,ShortSlow,210,0xd2
0xa4,ShortTurbo,171,0xab
0xa4,TinyFast,173,0xad
0xa4,TinySlow,170,0xaa
0xa4,VLongSlow,252,0xfc
0xa5,(empty),166,0xa6
0xa5,LiteFast,178,0xb2
0xa5,LiteSlow,181,0xb5
0xa5,LongFast,172,0xac
0xa5,LongMod,202,0xca
0xa5,LongSlow,171,0xab
0xa5,LongTurbo,210,0xd2
0xa5,MediumFast,187,0xbb
0xa5,MediumSlow,188,0xbc
0xa5,NarrowFast,177,0xb1
0xa5,NarrowSlow,182,0xb6
0xa5,ShortFast,212,0xd4
0xa5,ShortSlow,211,0xd3
0xa5,ShortTurbo,170,0xaa
0xa5,TinyFast,172,0xac
0xa5,TinySlow,171,0xab
0xa5,VLongSlow,253,0xfd
0xa6,(empty),165,0xa5
0xa6,LiteFast,177,0xb1
0xa6,LiteSlow,182,0xb6
0xa6,LongFast,175,0xaf
0xa6,LongMod,201,0xc9
0xa6,LongSlow,168,0xa8
0xa6,LongTurbo,209,0xd1
0xa6,MediumFast,184,0xb8
0xa6,MediumSlow,191,0xbf
0xa6,NarrowFast,178,0xb2
0xa6,NarrowSlow,181,0xb5
0xa6,ShortFast,215,0xd7
0xa6,ShortSlow,208,0xd0
0xa6,ShortTurbo,169,0xa9
0xa6,TinyFast,175,0xaf
0xa6,TinySlow,168,0xa8
0xa6,VLongSlow,254,0xfe
0xa7,(empty),164,0xa4
0xa7,LiteFast,176,0xb0
0xa7,LiteSlow,183,0xb7
0xa7,LongFast,174,0xae
0xa7,LongMod,200,0xc8
0xa7,LongSlow,169,0xa9
0xa7,LongTurbo,208,0xd0
0xa7,MediumFast,185,0xb9
0xa7,MediumSlow,190,0xbe
0xa7,NarrowFast,179,0xb3
0xa7,NarrowSlow,180,0xb4
0xa7,ShortFast,214,0xd6
0xa7,ShortSlow,209,0xd1
0xa7,ShortTurbo,168,0xa8
0xa7,TinyFast,174,0xae
0xa7,TinySlow,169,0xa9
0xa7,VLongSlow,255,0xff
0xa8,(empty),171,0xab
0xa8,LiteFast,191,0xbf
0xa8,LiteSlow,184,0xb8
0xa8,LongFast,161,0xa1
0xa8,LongMod,199,0xc7
0xa8,LongSlow,166,0xa6
0xa8,LongTurbo,223,0xdf
0xa8,MediumFast,182,0xb6
0xa8,MediumSlow,177,0xb1
0xa8,NarrowFast,188,0xbc
0xa8,NarrowSlow,187,0xbb
0xa8,ShortFast,217,0xd9
0xa8,ShortSlow,222,0xde
0xa8,ShortTurbo,167,0xa7
0xa8,TinyFast,161,0xa1
0xa8,TinySlow,166,0xa6
0xa8,VLongSlow,240,0xf0
0xa9,(empty),170,0xaa
0xa9,LiteFast,190,0xbe
0xa9,LiteSlow,185,0xb9
0xa9,LongFast,160,0xa0
0xa9,LongMod,198,0xc6
0xa9,LongSlow,167,0xa7
0xa9,LongTurbo,222,0xde
0xa9,MediumFast,183,0xb7
0xa9,MediumSlow,176,0xb0
0xa9,NarrowFast,189,0xbd
0xa9,NarrowSlow,186,0xba
0xa9,ShortFast,216,0xd8
0xa9,ShortSlow,223,0xdf
0xa9,ShortTurbo,166,0xa6
0xa9,TinyFast,160,0xa0
0xa9,TinySlow,167,0xa7
0xa9,VLongSlow,241,0xf1
0xaa,(empty),169,0xa9
0xaa,LiteFast,189,0xbd
0xaa,LiteSlow,186,0xba
0xaa,LongFast,163,0xa3
0xaa,LongMod,197,0xc5
0xaa,LongSlow,164,0xa4
0xaa,LongTurbo,221,0xdd
0xaa,MediumFast,180,0xb4
0xaa,MediumSlow,179,0xb3
0xaa,NarrowFast,190,0xbe
0xaa,NarrowSlow,185,0xb9
0xaa,ShortFast,219,0xdb
0xaa,ShortSlow,220,0xdc
0xaa,ShortTurbo,165,0xa5
0xaa,TinyFast,163,0xa3
0xaa,TinySlow,164,0xa4
0xaa,VLongSlow,242,0xf2
0xab,(empty),168,0xa8
0xab,LiteFast,188,0xbc
0xab,LiteSlow,187,0xbb
0xab,LongFast,162,0xa2
0xab,LongMod,196,0xc4
0xab,LongSlow,165,0xa5
0xab,LongTurbo,220,0xdc
0xab,MediumFast,181,0xb5
0xab,MediumSlow,178,0xb2
0xab,NarrowFast,191,0xbf
0xab,NarrowSlow,184,0xb8
0xab,ShortFast,218,0xda
0xab,ShortSlow,221,0xdd
0xab,ShortTurbo,164,0xa4
0xab,TinyFast,162,0xa2
0xab,TinySlow,165,0xa5
0xab,VLongSlow,243,0xf3
0xac,(empty),175,0xaf
0xac,LiteFast,187,0xbb
0xac,LiteSlow,188,0xbc
0xac,LongFast,165,0xa5
0xac,LongMod,195,0xc3
0xac,LongSlow,162,0xa2
0xac,LongTurbo,219,0xdb
0xac,MediumFast,178,0xb2
0xac,MediumSlow,181,0xb5
0xac,NarrowFast,184,0xb8
0xac,NarrowSlow,191,0xbf
0xac,ShortFast,221,0xdd
0xac,ShortSlow,218,0xda
0xac,ShortTurbo,163,0xa3
0xac,TinyFast,165,0xa5
0xac,TinySlow,162,0xa2
0xac,VLongSlow,244,0xf4
0xad,(empty),174,0xae
0xad,LiteFast,186,0xba
0xad,LiteSlow,189,0xbd
0xad,LongFast,164,0xa4
0xad,LongMod,194,0xc2
0xad,LongSlow,163,0xa3
0xad,LongTurbo,218,0xda
0xad,MediumFast,179,0xb3
0xad,MediumSlow,180,0xb4
0xad,NarrowFast,185,0xb9
0xad,NarrowSlow,190,0xbe
0xad,ShortFast,220,0xdc
0xad,ShortSlow,219,0xdb
0xad,ShortTurbo,162,0xa2
0xad,TinyFast,164,0xa4
0xad,TinySlow,163,0xa3
0xad,VLongSlow,245,0xf5
0xae,(empty),173,0xad
0xae,LiteFast,185,0xb9
0xae,LiteSlow,190,0xbe
0xae,LongFast,167,0xa7
0xae,LongMod,193,0xc1
0xae,LongSlow,160,0xa0
0xae,LongTurbo,217,0xd9
0xae,MediumFast,176,0xb0
0xae,MediumSlow,183,0xb7
0xae,NarrowFast,186,0xba
0xae,NarrowSlow,189,0xbd
0xae,ShortFast,223,0xdf
0xae,ShortSlow,216,0xd8
0xae,ShortTurbo,161,0xa1
0xae,TinyFast,167,0xa7
0xae,TinySlow,160,0xa0
0xae,VLongSlow,246,0xf6
0xaf,(empty),172,0xac
0xaf,LiteFast,184,0xb8
0xaf,LiteSlow,191,0xbf
0xaf,LongFast,166,0xa6
0xaf,LongMod,192,0xc0
0xaf,LongSlow,161,0xa1
0xaf,LongTurbo,216,0xd8
0xaf,MediumFast,177,0xb1
0xaf,MediumSlow,182,0xb6
0xaf,NarrowFast,187,0xbb
0xaf,NarrowSlow,188,0xbc
0xaf,ShortFast,222,0xde
0xaf,ShortSlow,217,0xd9
0xaf,ShortTurbo,160,0xa0
0xaf,TinyFast,166,0xa6
0xaf,TinySlow,161,0xa1
0xaf,VLongSlow,247,0xf7
0xb0,(empty),179,0xb3
0xb0,LiteFast,167,0xa7
0xb0,LiteSlow,160,0xa0
0xb0,LongFast,185,0xb9
0xb0,LongMod,223,0xdf
0xb0,LongSlow,190,0xbe
0xb0,LongTurbo,199,0xc7
0xb0,MediumFast,174,0xae
0xb0,MediumSlow,169,0xa9
0xb0,NarrowFast,164,0xa4
0xb0,NarrowSlow,163,0xa3
0xb0,ShortFast,193,0xc1
0xb0,ShortSlow,198,0xc6
0xb0,ShortTurbo,191,0xbf
0xb0,TinyFast,185,0xb9
0xb0,TinySlow,190,0xbe
0xb0,VLongSlow,232,0xe8
0xb1,(empty),178,0xb2
0xb1,LiteFast,166,0xa6
0xb1,LiteSlow,161,0xa1
0xb1,LongFast,184,0xb8
0xb1,LongMod,222,0xde
0xb1,LongSlow,191,0xbf
0xb1,LongTurbo,198,0xc6
0xb1,MediumFast,175,0xaf
0xb1,MediumSlow,168,0xa8
0xb1,NarrowFast,165,0xa5
0xb1,NarrowSlow,162,0xa2
0xb1,ShortFast,192,0xc0
0xb1,ShortSlow,199,0xc7
0xb1,ShortTurbo,190,0xbe
0xb1,TinyFast,184,0xb8
0xb1,TinySlow,191,0xbf
0xb1,VLongSlow,233,0xe9
0xb2,(empty),177,0xb1
0xb2,LiteFast,165,0xa5
0xb2,LiteSlow,162,0xa2
0xb2,LongFast,187,0xbb
0xb2,LongMod,221,0xdd
0xb2,LongSlow,188,0xbc
0xb2,LongTurbo,197,0xc5
0xb2,MediumFast,172,0xac
0xb2,MediumSlow,171,0xab
0xb2,NarrowFast,166,0xa6
0xb2,NarrowSlow,161,0xa1
0xb2,ShortFast,195,0xc3
0xb2,ShortSlow,196,0xc4
0xb2,ShortTurbo,189,0xbd
0xb2,TinyFast,187,0xbb
0xb2,TinySlow,188,0xbc
0xb2,VLongSlow,234,0xea
0xb3,(empty),176,0xb0
0xb3,LiteFast,164,0xa4
0xb3,LiteSlow,163,0xa3
0xb3,LongFast,186,0xba
0xb3,LongMod,220,0xdc
0xb3,LongSlow,189,0xbd
0xb3,LongTurbo,196,0xc4
0xb3,MediumFast,173,0xad
0xb3,MediumSlow,170,0xaa
0xb3,NarrowFast,167,0xa7
0xb3,NarrowSlow,160,0xa0
0xb3,ShortFast,194,0xc2
0xb3,ShortSlow,197,0xc5
0xb3,ShortTurbo,188,0xbc
0xb3,TinyFast,186,0xba
0xb3,TinySlow,189,0xbd
0xb3,VLongSlow,235,0xeb
0xb4,(empty),183,0xb7
0xb4,LiteFast,163,0xa3
0xb4,LiteSlow,164,0xa4
0xb4,LongFast,189,0xbd
0xb4,LongMod,219,0xdb
0xb4,LongSlow,186,0xba
0xb4,LongTurbo,195,0xc3
0xb4,MediumFast,170,0xaa
0xb4,MediumSlow,173,0xad
0xb4,NarrowFast,160,0xa0
0xb4,NarrowSlow,167,0xa7
0xb4,ShortFast,197,0xc5
0xb4,ShortSlow,194,0xc2
0xb4,ShortTurbo,187,0xbb
0xb4,TinyFast,189,0xbd
0xb4,TinySlow,186,0xba
0xb4,VLongSlow,236,0xec
0xb5,(empty),182,0xb6
0xb5,LiteFast,162,0xa2
0xb5,LiteSlow,165,0xa5
0xb5,LongFast,188,0xbc
0xb5,LongMod,218,0xda
0xb5,LongSlow,187,0xbb
0xb5,LongTurbo,194,0xc2
0xb5,MediumFast,171,0xab
0xb5,MediumSlow,172,0xac
0xb5,NarrowFast,161,0xa1
0xb5,NarrowSlow,166,0xa6
0xb5,ShortFast,196,0xc4
0xb5,ShortSlow,195,0xc3
0xb5,ShortTurbo,186,0xba
0xb5,TinyFast,188,0xbc
0xb5,TinySlow,187,0xbb
0xb5,VLongSlow,237,0xed
0xb6,(empty),181,0xb5
0xb6,LiteFast,161,0xa1
0xb6,LiteSlow,166,0xa6
0xb6,LongFast,191,0xbf
0xb6,LongMod,217,0xd9
0xb6,LongSlow,184,0xb8
0xb6,LongTurbo,193,0xc1
0xb6,MediumFast,168,0xa8
0xb6,MediumSlow,175,0xaf
0xb6,NarrowFast,162,0xa2
0xb6,NarrowSlow,165,0xa5
0xb6,ShortFast,199,0xc7
0xb6,ShortSlow,192,0xc0
0xb6,ShortTurbo,185,0xb9
0xb6,TinyFast,191,0xbf
0xb6,TinySlow,184,0xb8
0xb6,VLongSlow,238,0xee
0xb7,(empty),180,0xb4
0xb7,LiteFast,160,0xa0
0xb7,LiteSlow,167,0xa7
0xb7,LongFast,190,0xbe
0xb7,LongMod,216,0xd8
0xb7,LongSlow,185,0xb9
0xb7,LongTurbo,192,0xc0
0xb7,MediumFast,169,0xa9
0xb7,MediumSlow,174,0xae
0xb7,NarrowFast,163,0xa3
0xb7,NarrowSlow,164,0xa4
0xb7,ShortFast,198,0xc6
0xb7,ShortSlow,193,0xc1
0xb7,ShortTurbo,184,0xb8
0xb7,TinyFast,190,0xbe
0xb7,TinySlow,185,0xb9
0xb7,VLongSlow,239,0xef
0xb8,(empty),187,0xbb
0xb8,LiteFast,175,0xaf
0xb8,LiteSlow,168,0xa8
0xb8,LongFast,177,0xb1
0xb8,LongMod,215,0xd7
0xb8,LongSlow,182,0xb6
0xb8,LongTurbo,207,0xcf
0xb8,MediumFast,166,0xa6
0xb8,MediumSlow,161,0xa1
0xb8,NarrowFast,172,0xac
0xb8,NarrowSlow,171,0xab
0xb8,ShortFast,201,0xc9
0xb8,ShortSlow,206,0xce
0xb8,ShortTurbo,183,0xb7
0xb8,TinyFast,177,0xb1
0xb8,TinySlow,182,0xb6
0xb8,VLongSlow,224,0xe0
0xb9,(empty),186,0xba
0xb9,LiteFast,174,0xae
0xb9,LiteSlow,169,0xa9
0xb9,LongFast,176,0xb0
0xb9,LongMod,214,0xd6
0xb9,LongSlow,183,0xb7
0xb9,LongTurbo,206,0xce
0xb9,MediumFast,167,0xa7
0xb9,MediumSlow,160,0xa0
0xb9,NarrowFast,173,0xad
0xb9,NarrowSlow,170,0xaa
0xb9,ShortFast,200,0xc8
0xb9,ShortSlow,207,0xcf
0xb9,ShortTurbo,182,0xb6
0xb9,TinyFast,176,0xb0
0xb9,TinySlow,183,0xb7
0xb9,VLongSlow,225,0xe1
0xba,(empty),185,0xb9
0xba,LiteFast,173,0xad
0xba,LiteSlow,170,0xaa
0xba,LongFast,179,0xb3
0xba,LongMod,213,0xd5
0xba,LongSlow,180,0xb4
0xba,LongTurbo,205,0xcd
0xba,MediumFast,164,0xa4
0xba,MediumSlow,163,0xa3
0xba,NarrowFast,174,0xae
0xba,NarrowSlow,169,0xa9
0xba,ShortFast,203,0xcb
0xba,ShortSlow,204,0xcc
0xba,ShortTurbo,181,0xb5
0xba,TinyFast,179,0xb3
0xba,TinySlow,180,0xb4
0xba,VLongSlow,226,0xe2
0xbb,(empty),184,0xb8
0xbb,LiteFast,172,0xac
0xbb,LiteSlow,171,0xab
0xbb,LongFast,178,0xb2
0xbb,LongMod,212,0xd4
0xbb,LongSlow,181,0xb5
0xbb,LongTurbo,204,0xcc
0xbb,MediumFast,165,0xa5
0xbb,MediumSlow,162,0xa2
0xbb,NarrowFast,175,0xaf
0xbb,NarrowSlow,168,0xa8
0xbb,ShortFast,202,0xca
0xbb,ShortSlow,205,0xcd
0xbb,ShortTurbo,180,0xb4
0xbb,TinyFast,178,0xb2
0xbb,TinySlow,181,0xb5
0xbb,VLongSlow,227,0xe3
0xbc,(empty),191,0xbf
0xbc,LiteFast,171,0xab
0xbc,LiteSlow,172,0xac
0xbc,LongFast,181,0xb5
0xbc,LongMod,211,0xd3
0xbc,LongSlow,178,0xb2
0xbc,LongTurbo,203,0xcb
0xbc,MediumFast,162,0xa2
0xbc,MediumSlow,165,0xa5
0xbc,NarrowFast,168,0xa8
0xbc,NarrowSlow,175,0xaf
0xbc,ShortFast,205,0xcd
0xbc,ShortSlow,202,0xca
0xbc,ShortTurbo,179,0xb3
0xbc,TinyFast,181,0xb5
0xbc,TinySlow,178,0xb2
0xbc,VLongSlow,228,0xe4
0xbd,(empty),190,0xbe
0xbd,LiteFast,170,0xaa
0xbd,LiteSlow,173,0xad
0xbd,LongFast,180,0xb4
0xbd,LongMod,210,0xd2
0xbd,LongSlow,179,0xb3
0xbd,LongTurbo,202,0xca
0xbd,MediumFast,163,0xa3
0xbd,MediumSlow,164,0xa4
0xbd,NarrowFast,169,0xa9
0xbd,NarrowSlow,174,0xae
0xbd,ShortFast,204,0xcc
0xbd,ShortSlow,203,0xcb
0xbd,ShortTurbo,178,0xb2
0xbd,TinyFast,180,0xb4
0xbd,TinySlow,179,0xb3
0xbd,VLongSlow,229,0xe5
0xbe,(empty),189,0xbd
0xbe,LiteFast,169,0xa9
0xbe,LiteSlow,174,0xae
0xbe,LongFast,183,0xb7
